EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition,MonthlySalary
16673,54,Male,R&D,R&D Manager,4,Life Sciences,Married,2120,4,3,124,1,3,3,No,No,2120
16674,41,Female,R&D,R&D Manager,3,Human Resources,Single,8841,13,1,133,0,4,4,No,No,8841
16675,46,Male,Sales,Sales Executive,4,Other,Single,9391,40,3,53,8,4,2,No,No,9391
16676,38,Female,R&D,R&D Manager,3,Marketing,Married,6631,21,5,87,9,4,3,No,No,6631
16677,31,Male,Finance,Finance Manager,2,Human Resources,Married,6493,18,3,19,5,4,3,No,No,6493
16678,39,Female,Operations,Logistics Manager,1,Life Sciences,Single,5967,20,4,25,2,3,3,Yes,No,5967
16679,20,Male,R&D,Research Scientist,5,Life Sciences,Single,6360,4,3,44,6,3,4,No,No,6360
16680,40,Male,Sales,Sales Manager,3,Technical Degree,Married,7047,32,1,188,0,4,3,No,No,7047
16681,20,Female,Operations,Logistics Manager,3,Marketing,Married,4591,27,1,5,2,3,4,No,No,4591
16682,29,Female,Operations,Operations Manager,3,Technical Degree,Married,8408,25,1,72,6,4,2,No,No,8408
16683,51,Male,R&D,Research Scientist,3,Technical Degree,Married,6511,7,4,13,1,4,3,No,No,6511
16684,58,Male,Sales,Sales Executive,3,Technical Degree,Single,8320,45,1,194,9,4,2,No,No,8320
16685,41,Male,Finance,Finance Manager,4,Medical,Single,9784,30,4,15,7,3,3,No,No,9784
16686,37,Male,IT,Developer,2,Medical,Single,6109,23,0,11,6,5,2,No,No,6109
16687,51,Female,Sales,Account Manager,3,Human Resources,Married,6999,29,3,50,2,4,4,No,No,6999
16688,46,Female,HR,HR Executive,3,Marketing,Married,7933,21,6,36,7,3,3,No,No,7933
16689,47,Male,HR,HR Executive,3,Life Sciences,Married,6211,33,4,99,7,3,3,No,No,6211
16690,37,Male,R&D,R&D Manager,3,Other,Married,4967,18,1,181,3,4,4,No,No,4967
16691,58,Male,IT,Developer,3,Marketing,Married,6549,27,1,70,7,3,4,No,No,6549
16692,48,Male,R&D,Research Scientist,2,Life Sciences,Married,9902,14,3,90,3,3,3,No,No,9902
16693,37,Male,Finance,Financial Analyst,3,Human Resources,Married,1500,40,2,18,3,4,3,No,Yes,1500
16694,27,Female,R&D,Lab Technician,3,Other,Single,8240,31,7,135,1,3,3,Yes,Yes,8240
16695,50,Male,Sales,Account Manager,3,Life Sciences,Divorced,6467,42,2,175,6,5,3,No,No,6467
16696,53,Female,Finance,Accountant,3,Other,Married,4434,8,2,189,8,3,3,No,No,4434
16697,26,Female,IT,Developer,4,Life Sciences,Single,8600,3,2,195,0,4,2,No,No,8600
16698,55,Female,Marketing,Marketing Executive,4,Medical,Single,2387,35,5,86,1,3,2,No,No,2387
16699,37,Female,R&D,Lab Technician,3,Human Resources,Married,4797,38,4,119,2,2,2,No,Yes,4797
16700,57,Female,Sales,Sales Executive,2,Life Sciences,Single,9935,11,2,56,1,4,2,No,No,9935
16701,28,Female,Marketing,Marketing Executive,3,Life Sciences,Single,1500,36,5,111,9,4,3,No,No,1500
16702,28,Male,Finance,Finance Manager,5,Medical,Single,7503,48,5,153,8,4,1,No,No,7503
16703,27,Male,Marketing,Marketing Executive,2,Medical,Married,10316,43,1,65,6,4,2,No,Yes,10316
16704,54,Male,Sales,Account Manager,2,Other,Single,9311,34,5,167,2,2,3,Yes,No,9311
16705,37,Female,R&D,R&D Manager,3,Other,Married,7196,23,4,179,9,3,4,No,No,7196
16706,24,Female,Sales,Sales Manager,3,Technical Degree,Married,3121,5,1,13,7,5,3,No,Yes,3121
16707,33,Male,Operations,Logistics Manager,3,Technical Degree,Married,8681,30,2,75,3,3,4,No,No,8681
16708,47,Female,Operations,Ops Executive,4,Life Sciences,Married,4116,37,1,37,10,3,3,No,Yes,4116
16709,49,Female,R&D,Lab Technician,3,Technical Degree,Married,5534,16,4,137,8,3,3,No,No,5534
16710,23,Female,Sales,Account Manager,3,Marketing,Single,5845,14,4,72,0,4,3,No,No,5845
16711,58,Female,Sales,Sales Manager,5,Human Resources,Single,2307,7,1,136,3,4,3,No,No,2307
16712,39,Female,HR,HR Manager,2,Human Resources,Married,9881,33,4,175,5,3,1,No,No,9881
16713,44,Male,R&D,Lab Technician,2,Life Sciences,Single,5725,2,2,151,6,3,3,No,No,5725
16714,47,Male,Finance,Financial Analyst,3,Medical,Married,5783,46,1,21,7,3,3,No,No,5783
16715,31,Male,R&D,Lab Technician,2,Marketing,Single,4165,5,4,60,0,4,3,No,No,4165
16716,21,Male,R&D,Research Scientist,4,Life Sciences,Single,3875,45,2,149,3,3,3,Yes,No,3875
16717,33,Male,Sales,Sales Manager,3,Marketing,Married,7851,45,4,60,7,5,3,No,No,7851
16718,41,Female,Finance,Finance Manager,4,Life Sciences,Married,7929,39,1,131,7,5,3,No,No,7929
16719,50,Female,R&D,Lab Technician,4,Marketing,Married,14917,15,2,40,8,4,3,No,No,14917
16720,42,Female,Operations,Logistics Manager,3,Life Sciences,Single,5066,42,2,94,2,4,3,No,No,5066
16721,39,Male,Finance,Finance Manager,3,Other,Single,4730,2,2,75,3,3,3,Yes,No,4730
16722,57,Male,R&D,R&D Manager,3,Technical Degree,Single,9321,24,4,162,7,3,4,No,No,9321
16723,23,Male,R&D,Lab Technician,4,Technical Degree,Single,8524,29,2,192,9,3,3,No,Yes,8524
16724,34,Male,Operations,Operations Manager,1,Life Sciences,Married,5131,29,2,151,1,4,4,No,Yes,5131
16725,43,Female,Sales,Account Manager,3,Technical Degree,Single,7059,21,6,47,6,3,1,No,Yes,7059
16726,44,Male,R&D,Lab Technician,4,Technical Degree,Single,10682,25,3,170,9,5,3,No,No,10682
16727,20,Male,Marketing,Marketing Executive,3,Technical Degree,Married,2428,22,1,97,10,4,3,No,No,2428
16728,26,Female,Finance,Accountant,2,Technical Degree,Single,3773,19,2,28,0,3,3,No,No,3773
16729,50,Male,R&D,Lab Technician,3,Marketing,Married,7287,13,2,165,1,3,3,No,No,7287
16730,31,Female,Sales,Sales Executive,3,Marketing,Married,3972,38,1,134,7,3,3,No,No,3972
16731,24,Male,Operations,Logistics Manager,3,Technical Degree,Single,4120,33,1,14,6,3,2,No,No,4120
16732,57,Female,Sales,Sales Manager,4,Life Sciences,Married,9683,33,7,3,7,3,4,No,No,9683
16733,31,Male,Sales,Account Manager,3,Medical,Divorced,7240,12,3,67,1,3,3,No,No,7240
16734,58,Female,Sales,Sales Manager,3,Life Sciences,Married,5836,46,4,110,2,4,2,No,No,5836
16735,37,Male,Sales,Sales Executive,3,Technical Degree,Single,3668,23,5,92,3,3,3,No,No,3668
16736,21,Female,Marketing,Marketing Executive,4,Life Sciences,Single,7100,29,2,82,0,2,4,No,No,7100
16737,29,Male,Finance,Finance Manager,4,Human Resources,Single,9517,29,2,62,6,3,4,No,No,9517
16738,34,Male,Finance,Accountant,3,Technical Degree,Married,2125,43,5,91,6,3,3,Yes,No,2125
16739,49,Female,Marketing,Content Specialist,3,Technical Degree,Single,2336,1,2,53,0,3,3,No,No,2336
16740,36,Male,Sales,Sales Manager,4,Technical Degree,Married,8040,24,8,134,10,2,3,No,No,8040
16741,23,Male,Sales,Sales Manager,3,Life Sciences,Married,4324,5,1,35,7,3,3,No,No,4324
16742,26,Male,HR,HR Executive,3,Technical Degree,Married,3574,35,2,93,5,4,4,No,No,3574
16743,50,Female,R&D,Research Scientist,3,Technical Degree,Single,3958,45,0,123,0,3,3,No,Yes,3958
16744,58,Male,R&D,R&D Manager,2,Marketing,Single,8270,5,2,183,3,3,2,No,No,8270
16745,53,Male,Sales,Sales Manager,3,Life Sciences,Married,8178,13,2,98,4,3,4,No,Yes,8178
16746,25,Male,R&D,Research Scientist,4,Marketing,Single,7188,32,4,28,2,3,4,No,No,7188
16747,57,Female,R&D,Lab Technician,3,Other,Married,4715,42,5,80,5,3,3,Yes,No,4715
16748,53,Female,R&D,Research Scientist,3,Technical Degree,Single,3554,27,4,101,3,4,3,Yes,No,3554
16749,34,Male,Sales,Sales Executive,2,Technical Degree,Married,4190,24,0,177,6,5,2,No,Yes,4190
16750,33,Male,R&D,R&D Manager,2,Technical Degree,Married,3334,3,4,92,3,2,3,No,No,3334
16751,25,Male,R&D,Lab Technician,1,Technical Degree,Single,4822,1,4,128,1,3,3,Yes,No,4822
16752,56,Male,R&D,R&D Manager,1,Technical Degree,Married,6108,29,3,178,4,3,4,No,No,6108
16753,51,Male,Marketing,Marketing Manager,3,Technical Degree,Married,8216,45,1,44,10,3,3,Yes,Yes,8216
16754,22,Male,Marketing,Marketing Manager,3,Medical,Single,6114,22,2,149,5,5,3,No,No,6114
16755,22,Male,HR,HR Manager,3,Life Sciences,Single,5494,5,3,4,9,5,2,Yes,Yes,5494
16756,41,Female,Marketing,Marketing Manager,5,Other,Married,11104,43,2,18,3,3,2,No,No,11104
16757,41,Male,Marketing,Marketing Manager,3,Technical Degree,Married,1500,21,1,16,3,3,2,No,No,1500
16758,29,Female,R&D,R&D Manager,4,Marketing,Single,7926,12,6,45,5,3,3,No,No,7926
16759,22,Male,R&D,Lab Technician,3,Medical,Single,7566,28,1,186,9,4,3,No,No,7566
16760,31,Male,Marketing,Marketing Manager,3,Other,Single,7605,11,3,32,3,3,3,No,No,7605
16761,48,Female,Finance,Accountant,3,Technical Degree,Single,8788,15,2,176,4,4,3,Yes,No,8788
16762,36,Male,Sales,Sales Manager,1,Life Sciences,Single,2439,38,1,75,7,4,3,Yes,No,2439
16763,26,Male,Finance,Financial Analyst,1,Medical,Single,8863,35,5,17,5,3,3,Yes,No,8863
16764,32,Female,Sales,Account Manager,2,Life Sciences,Married,7151,48,3,118,10,4,1,No,No,7151
16765,21,Male,R&D,Lab Technician,3,Life Sciences,Married,4812,45,2,35,6,3,2,Yes,No,4812
16766,23,Male,Sales,Sales Executive,3,Other,Married,7890,16,2,119,1,3,3,Yes,Yes,7890
16767,29,Male,Sales,Sales Executive,4,Technical Degree,Single,6534,37,0,16,0,3,4,No,No,6534
16768,58,Male,Sales,Account Manager,3,Marketing,Married,3173,15,3,98,4,4,4,No,No,3173
16769,43,Female,Operations,Operations Manager,3,Medical,Married,1500,32,5,165,0,3,3,No,No,1500
16770,36,Male,R&D,R&D Manager,4,Human Resources,Married,2065,16,4,162,9,5,3,No,No,2065
16771,25,Male,Sales,Account Manager,2,Marketing,Married,3857,33,1,166,10,3,2,No,No,3857
16772,38,Male,Sales,Sales Manager,4,Human Resources,Single,7185,40,3,97,8,3,3,No,No,7185
16773,24,Male,HR,Recruiter,5,Technical Degree,Married,1682,20,3,144,7,3,3,Yes,No,1682
16774,51,Female,Marketing,Marketing Manager,3,Technical Degree,Single,7231,37,3,1,10,3,4,No,No,7231
16775,29,Male,Sales,Account Manager,2,Marketing,Divorced,6937,39,3,55,5,3,4,No,Yes,6937
16776,28,Female,Sales,Sales Manager,5,Technical Degree,Married,12172,32,2,29,5,3,3,No,No,12172
16777,46,Female,R&D,R&D Manager,3,Life Sciences,Married,7083,10,4,188,5,4,1,No,No,7083
16778,32,Female,HR,HR Executive,3,Technical Degree,Married,1500,16,0,154,9,4,2,No,Yes,1500
16779,38,Male,R&D,Lab Technician,3,Other,Single,9437,5,3,166,5,3,3,No,No,9437
16780,40,Male,R&D,Research Scientist,3,Life Sciences,Married,3263,20,1,23,1,4,3,No,No,3263
16781,43,Female,R&D,Research Scientist,5,Technical Degree,Married,3103,27,4,160,1,3,3,No,No,3103
16782,57,Female,R&D,Research Scientist,1,Technical Degree,Single,5416,43,7,21,0,4,3,No,No,5416
16783,23,Male,Operations,Ops Executive,3,Other,Married,7653,50,5,198,9,4,4,No,Yes,7653
16784,43,Male,Sales,Account Manager,3,Life Sciences,Married,5177,20,5,185,10,3,3,No,No,5177
16785,54,Male,Sales,Account Manager,3,Life Sciences,Single,6030,13,0,27,8,4,3,No,No,6030
16786,22,Female,Operations,Operations Manager,3,Marketing,Single,3260,19,6,77,6,4,4,No,No,3260
16787,23,Male,Operations,Operations Manager,5,Technical Degree,Married,2496,44,1,137,8,3,3,No,No,2496
16788,56,Female,Sales,Sales Manager,4,Technical Degree,Single,6605,50,1,115,0,4,3,No,Yes,6605
16789,59,Female,Marketing,Marketing Manager,3,Other,Single,1500,15,5,32,9,3,3,No,No,1500
16790,54,Female,Finance,Accountant,3,Technical Degree,Single,3860,38,1,110,1,3,3,No,No,3860
16791,50,Female,R&D,Research Scientist,1,Human Resources,Married,5008,27,2,125,8,3,1,No,No,5008
16792,44,Male,R&D,Lab Technician,3,Life Sciences,Divorced,6704,42,2,17,8,4,4,No,No,6704
16793,59,Female,R&D,R&D Manager,2,Technical Degree,Single,5219,17,1,51,3,4,3,No,No,5219
16794,32,Female,Sales,Sales Executive,4,Life Sciences,Married,5048,10,4,138,1,3,3,No,No,5048
16795,23,Female,R&D,Research Scientist,3,Life Sciences,Single,2309,36,4,22,1,4,4,No,No,2309
16796,33,Male,HR,HR Manager,4,Life Sciences,Married,4758,40,3,49,6,2,4,No,No,4758
16797,32,Female,Operations,Ops Executive,3,Technical Degree,Single,5251,5,4,119,10,3,4,Yes,No,5251
16798,46,Male,R&D,Research Scientist,5,Life Sciences,Married,7250,50,2,27,7,3,4,No,No,7250
16799,25,Male,R&D,Research Scientist,3,Life Sciences,Married,3600,48,3,183,8,3,3,No,No,3600
16800,36,Female,R&D,Lab Technician,4,Other,Single,3318,27,4,192,3,3,3,No,No,3318
16801,55,Male,Finance,Financial Analyst,4,Life Sciences,Single,2363,28,4,102,3,2,2,No,Yes,2363
16802,59,Female,IT,Developer,5,Technical Degree,Married,6455,4,1,124,10,2,3,No,No,6455
16803,54,Male,R&D,Lab Technician,4,Other,Single,4949,7,4,11,4,4,3,No,No,4949
16804,36,Female,HR,HR Manager,4,Other,Single,5598,8,2,173,5,3,3,No,No,5598
16805,21,Male,R&D,Lab Technician,3,Technical Degree,Married,4578,15,2,165,3,3,2,No,No,4578
16806,32,Female,IT,System Admin,3,Life Sciences,Married,4697,41,1,149,5,2,3,No,No,4697
16807,21,Male,Sales,Account Manager,3,Life Sciences,Single,4177,29,1,200,9,5,3,No,No,4177
16808,47,Female,R&D,R&D Manager,1,Technical Degree,Divorced,7502,39,5,61,2,3,3,No,No,7502
16809,45,Female,R&D,Lab Technician,4,Technical Degree,Single,6124,9,3,88,0,4,3,Yes,No,6124
16810,41,Male,Operations,Ops Executive,3,Life Sciences,Married,10403,20,3,148,0,3,4,Yes,No,10403
16811,22,Male,HR,HR Manager,3,Human Resources,Single,5090,1,1,61,5,3,3,No,No,5090
16812,54,Female,Marketing,Marketing Executive,3,Marketing,Single,10728,7,9,34,7,3,3,No,No,10728
16813,31,Female,Sales,Account Manager,2,Marketing,Married,5147,34,3,198,7,3,3,Yes,No,5147
16814,43,Female,R&D,Research Scientist,2,Marketing,Married,7531,47,4,172,8,3,3,No,No,7531
16815,24,Female,R&D,Lab Technician,3,Other,Married,4167,10,2,146,4,3,3,No,No,4167
16816,39,Male,Finance,Accountant,2,Technical Degree,Single,7453,41,5,132,5,3,3,No,No,7453
16817,58,Male,Operations,Logistics Manager,3,Other,Single,1500,48,4,158,5,4,3,Yes,No,1500
16818,58,Male,Operations,Logistics Manager,1,Medical,Married,2258,6,2,174,0,3,3,No,No,2258
16819,32,Male,Finance,Finance Manager,5,Technical Degree,Married,3061,25,2,77,2,4,3,No,No,3061
16820,31,Female,Finance,Accountant,5,Other,Married,12159,12,5,64,2,5,3,No,Yes,12159
16821,32,Male,Marketing,Marketing Executive,3,Life Sciences,Single,9161,40,3,84,8,3,3,No,No,9161
16822,29,Female,R&D,Lab Technician,3,Other,Married,6778,41,2,117,5,3,3,No,No,6778
16823,52,Female,Operations,Logistics Manager,2,Technical Degree,Married,4753,39,3,140,5,4,2,No,No,4753
16824,59,Female,Marketing,Content Specialist,5,Technical Degree,Single,4255,14,5,126,4,3,3,No,No,4255
16825,35,Female,R&D,Lab Technician,3,Marketing,Married,4181,11,4,163,8,4,2,No,No,4181
16826,54,Male,IT,IT Manager,4,Marketing,Married,8025,12,3,71,7,3,4,No,No,8025
16827,22,Female,R&D,R&D Manager,4,Other,Single,6271,19,1,49,7,4,3,No,Yes,6271
16828,24,Male,Sales,Account Manager,5,Life Sciences,Married,8697,42,3,53,7,4,3,No,No,8697
16829,45,Male,HR,HR Executive,4,Other,Married,7682,28,3,176,2,3,3,No,Yes,7682
16830,30,Female,Sales,Sales Executive,4,Technical Degree,Divorced,7241,19,0,122,10,3,1,No,No,7241
16831,26,Male,R&D,Lab Technician,4,Technical Degree,Single,3647,29,2,188,3,4,3,No,No,3647
16832,29,Female,Operations,Ops Executive,4,Marketing,Married,3639,45,6,88,0,3,3,No,No,3639
16833,53,Female,Sales,Sales Executive,3,Life Sciences,Single,6392,35,3,41,6,4,4,No,No,6392
16834,22,Female,Sales,Sales Executive,5,Life Sciences,Married,7140,23,3,58,10,3,2,No,No,7140
16835,27,Male,Finance,Financial Analyst,4,Marketing,Single,5422,16,2,144,5,4,3,No,Yes,5422
16836,50,Female,R&D,R&D Manager,3,Marketing,Single,2266,37,4,17,10,2,3,No,No,2266
16837,30,Male,R&D,R&D Manager,3,Other,Single,6670,21,0,101,3,1,4,No,No,6670
16838,26,Female,R&D,Research Scientist,4,Marketing,Married,8270,40,6,14,1,4,1,Yes,No,8270
16839,21,Male,Sales,Sales Executive,3,Life Sciences,Married,2690,1,4,132,3,4,4,No,No,2690
16840,25,Female,Sales,Account Manager,4,Technical Degree,Married,5122,46,2,17,1,3,4,No,No,5122
16841,51,Male,Operations,Logistics Manager,2,Marketing,Married,3160,37,5,132,0,3,3,Yes,Yes,3160
16842,39,Male,Sales,Account Manager,5,Marketing,Married,8870,25,4,61,7,3,2,No,No,8870
16843,53,Male,R&D,Research Scientist,3,Marketing,Single,11989,16,3,188,8,4,3,Yes,No,11989
16844,35,Male,Marketing,Marketing Executive,2,Other,Married,9942,33,4,77,10,3,4,No,No,9942
16845,44,Female,Operations,Ops Executive,4,Other,Single,1500,25,6,146,9,4,3,No,No,1500
16846,31,Male,Sales,Account Manager,3,Human Resources,Single,7038,22,0,71,1,4,3,Yes,No,7038
16847,26,Male,R&D,Research Scientist,4,Medical,Single,7650,3,5,142,3,3,3,No,No,7650
16848,58,Female,IT,IT Manager,3,Life Sciences,Married,11204,3,3,193,6,3,3,No,No,11204
16849,36,Male,Finance,Accountant,5,Other,Married,4265,11,2,195,8,4,3,Yes,No,4265
16850,30,Male,IT,Developer,3,Life Sciences,Married,5627,43,2,10,10,4,4,No,No,5627
16851,25,Female,R&D,Research Scientist,2,Other,Single,2462,5,3,65,10,3,3,No,No,2462
16852,42,Male,Sales,Sales Manager,5,Medical,Married,1954,44,0,179,6,3,3,No,No,1954
16853,46,Male,R&D,R&D Manager,2,Human Resources,Married,6203,25,5,147,6,4,1,No,No,6203
16854,25,Male,Finance,Financial Analyst,5,Technical Degree,Single,10403,38,4,100,6,5,4,No,No,10403
16855,57,Male,Finance,Financial Analyst,4,Marketing,Single,6086,16,3,118,4,1,3,Yes,No,6086
16856,21,Male,Sales,Sales Executive,2,Technical Degree,Single,6148,32,3,41,10,4,3,No,Yes,6148
16857,41,Male,Sales,Sales Executive,3,Other,Married,2204,29,2,157,3,5,3,No,No,2204
16858,39,Female,Marketing,Content Specialist,2,Other,Single,6436,6,1,112,4,3,1,No,No,6436
16859,44,Male,Sales,Account Manager,3,Medical,Single,4338,22,1,118,2,3,3,No,Yes,4338
16860,34,Male,R&D,Lab Technician,3,Technical Degree,Single,4636,9,0,115,9,3,4,No,No,4636
16861,48,Male,IT,IT Manager,3,Life Sciences,Married,11125,10,2,178,5,3,3,No,No,11125
16862,27,Female,R&D,Lab Technician,5,Technical Degree,Single,4684,14,4,101,3,4,2,No,No,4684
16863,56,Female,Sales,Sales Manager,2,Other,Married,4978,47,2,74,10,3,2,Yes,Yes,4978
16864,52,Male,R&D,R&D Manager,3,Other,Single,6656,39,4,196,6,3,3,No,No,6656
16865,41,Female,HR,HR Executive,3,Marketing,Single,1500,20,4,20,8,3,2,No,Yes,1500
16866,24,Male,R&D,Research Scientist,2,Technical Degree,Married,3665,5,2,146,9,3,3,No,No,3665
16867,58,Male,Operations,Logistics Manager,4,Technical Degree,Married,1500,7,2,191,4,3,3,No,Yes,1500
16868,37,Male,R&D,Lab Technician,3,Other,Married,4349,40,1,13,0,3,2,No,No,4349
16869,57,Male,Finance,Accountant,5,Other,Single,11718,14,8,141,6,4,3,No,No,11718
16870,56,Male,Sales,Sales Executive,4,Medical,Single,1500,15,3,172,2,3,3,No,Yes,1500
16871,49,Male,R&D,R&D Manager,3,Other,Married,1500,17,3,142,3,4,3,Yes,No,1500
16872,50,Male,IT,Developer,4,Marketing,Single,10062,20,3,163,0,3,1,No,No,10062
16873,29,Male,Sales,Sales Manager,4,Marketing,Married,5522,16,1,126,9,3,3,Yes,No,5522
16874,34,Male,HR,HR Executive,4,Life Sciences,Single,7320,41,1,154,3,5,2,No,No,7320
16875,37,Male,Sales,Sales Executive,3,Technical Degree,Married,6291,21,1,124,3,3,3,No,No,6291
16876,42,Female,Sales,Sales Executive,3,Marketing,Married,6382,11,6,151,0,3,2,No,No,6382
16877,52,Male,R&D,R&D Manager,3,Technical Degree,Single,4966,4,2,158,5,2,3,No,No,4966
16878,35,Female,Finance,Accountant,3,Other,Married,1500,25,5,34,4,3,3,Yes,No,1500
16879,57,Female,Sales,Sales Executive,3,Life Sciences,Single,5935,2,3,90,5,2,3,No,Yes,5935
16880,54,Male,Operations,Ops Executive,4,Technical Degree,Single,9293,2,1,144,8,3,2,No,No,9293
16881,53,Male,Sales,Sales Manager,1,Technical Degree,Married,9006,27,5,82,6,3,3,No,No,9006
16882,47,Male,Sales,Sales Executive,3,Marketing,Divorced,7743,31,1,14,1,3,2,No,No,7743
16883,21,Female,Sales,Sales Executive,2,Other,Married,5686,47,4,118,4,3,3,Yes,No,5686
16884,49,Male,Sales,Sales Executive,2,Technical Degree,Married,6454,8,3,39,8,4,3,No,No,6454
16885,32,Male,Sales,Sales Executive,3,Other,Married,8570,48,4,174,8,3,1,No,No,8570
16886,35,Male,IT,System Admin,4,Marketing,Single,1500,8,6,159,4,4,3,No,No,1500
16887,24,Female,R&D,Research Scientist,5,Life Sciences,Married,11413,5,3,168,6,3,3,No,No,11413
16888,47,Male,R&D,R&D Manager,3,Life Sciences,Single,9022,22,2,70,7,2,2,No,No,9022
16889,58,Female,Marketing,Marketing Executive,3,Technical Degree,Married,11546,43,4,128,1,3,3,Yes,No,11546
16890,39,Male,R&D,R&D Manager,4,Technical Degree,Married,6937,5,4,61,2,3,3,Yes,No,6937
16891,43,Female,Sales,Sales Manager,2,Other,Married,4427,40,3,157,7,3,3,No,No,4427
16892,46,Male,R&D,Research Scientist,2,Technical Degree,Single,7390,48,2,121,0,5,3,No,No,7390
16893,49,Male,Sales,Account Manager,3,Life Sciences,Married,8266,6,3,23,2,4,3,Yes,No,8266
16894,46,Female,R&D,R&D Manager,3,Medical,Married,11779,38,3,82,1,3,2,Yes,No,11779
16895,45,Female,R&D,Research Scientist,4,Human Resources,Single,5120,7,3,165,3,4,3,Yes,No,5120
16896,26,Male,R&D,Research Scientist,5,Life Sciences,Single,4761,18,5,114,9,3,4,Yes,No,4761
16897,57,Male,Finance,Accountant,3,Marketing,Married,9178,25,3,77,10,1,1,No,No,9178
16898,24,Female,IT,System Admin,3,Technical Degree,Married,5298,3,4,123,3,4,3,No,No,5298
16899,42,Female,IT,Developer,3,Technical Degree,Single,4195,25,6,8,2,4,3,No,No,4195
16900,47,Male,Sales,Sales Manager,3,Marketing,Single,4389,21,3,68,8,4,3,Yes,No,4389
16901,53,Female,Sales,Sales Manager,5,Marketing,Single,1500,31,2,45,6,3,1,No,Yes,1500
16902,34,Female,R&D,Lab Technician,3,Marketing,Divorced,3870,46,2,164,4,4,3,Yes,No,3870
16903,51,Male,Sales,Sales Manager,3,Other,Married,7266,49,2,7,1,4,4,No,No,7266
16904,45,Female,Sales,Sales Executive,3,Life Sciences,Married,5984,42,3,118,5,3,4,No,No,5984
16905,50,Male,R&D,Research Scientist,3,Technical Degree,Single,7408,16,5,156,2,3,3,No,No,7408
16906,38,Female,R&D,R&D Manager,3,Other,Single,9979,22,6,64,5,3,4,No,No,9979
16907,28,Female,IT,System Admin,3,Life Sciences,Married,13165,29,1,200,3,3,3,No,No,13165
16908,48,Female,R&D,Research Scientist,4,Life Sciences,Married,5183,12,3,177,6,3,2,No,No,5183
16909,58,Male,Marketing,Marketing Manager,3,Technical Degree,Single,2585,46,0,98,3,3,4,No,No,2585
16910,23,Male,IT,System Admin,4,Other,Divorced,4684,43,5,127,0,3,3,No,Yes,4684
16911,22,Male,Sales,Account Manager,4,Other,Single,8317,1,7,73,9,3,3,No,No,8317
16912,48,Female,R&D,Lab Technician,4,Life Sciences,Single,13401,26,4,17,4,4,3,No,No,13401
